FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
1662.2020000000005,-5e-08,1.7677669529663686e-08,-1.75e-07,1.6007810593582117e-08,1.8200274723201294e-07,1.6139866263970957e-08,-1.849095985800008,0.0964665889144469
1662.9140000000002,-4.2500000000000003e-08,1.3818013605435476e-08,-1.55e-07,2.088659857420542e-08,1.607210316044543e-07,2.0471847130177685e-08,-1.8384126315796585,0.0897540204068176
1663.6619999999998,-5.250000000000001e-08,1.5998046755776152e-08,-1.7999999999999997e-07,1.51657508881031e-08,1.8749999999999995e-07,1.523264586340797e-08,-1.8545904360032246,0.08498328201606609
1664.4520000000005,-3.4999999999999996e-08,2.1242645786248003e-08,-2.0250000000000002e-07,1.5998046755776155e-08,2.0550243307562082e-07,1.617414359540691e-08,-1.7419449322110785,0.10271836735165937
1665.2819999999997,-4e-08,1.3509256086106295e-08,-1.8999999999999993e-07,7.582875444051549e-09,1.941648783894759e-07,7.924963078008528e-09,-1.7782925532300993,0.06855750557463004
1666.1600000000003,-5.250000000000001e-08,1.4350522638566162e-08,-1.9000000000000003e-07,1.3038404810405294e-08,1.971198873782146e-07,1.3135798789106478e-08,-1.8403854047158228,0.07234899959839411
1667.0819999999992,-5.2499999999999994e-08,1.3451301052314602e-08,-2.0999999999999995e-07,9.746794344808963e-09,2.1646304534492712e-07,1.00027569728962e-08,-1.8157749899217608,0.061267106395483766
1668.056,-5.75e-08,2.1873214212822036e-08,-1.9999999999999994e-07,9.354143466934853e-09,2.0810153771656751e-07,1.083265588247097e-08,-1.8507461493186879,0.10177708801656343
1669.0819999999992,-5e-08,1.1726039399558573e-08,-2.0499999999999994e-07,6.9821200218844704e-09,2.1100947846009188e-07,7.330290276012321e-09,-1.8100279267585573,0.05455487673337355
1670.1619999999998,-4.7499999999999995e-08,1.5998046755776155e-08,-1.6749999999999998e-07,1.591972047493297e-08,1.7410485346480147e-07,1.5925563803967095e-08,-1.8471236017699617,0.09185401551265303
1671.3020000000001,-5.75e-08,1.7419457511644844e-08,-1.7999999999999997e-07,1.387443692551161e-08,1.8896097480696904e-07,1.4239815670904132e-08,-1.8799952391219712,0.09061165237727883
1672.502,-3.4999999999999996e-08,1.3275918047351754e-08,-1.825e-07,8.120190884455856e-09,1.858258593414813e-07,8.35768200018938e-09,-1.760276484676044,0.07064520267681113
1673.768,-5.5e-08,1.799305421544658e-08,-1.9000000000000003e-07,1.4404860290887928e-08,1.9780040444852485e-07,1.4713531838730254e-08,-1.8525681940682488,0.0896941171639426
1675.0999999999992,-8.5e-08,1.624038176891171e-08,-1.9999999999999994e-07,1.1180339887498947e-08,2.1731313812100724e-07,1.2092456380878598e-08,-1.9726669742353533,0.07166218301048644
1676.5040000000004,-7.249999999999998e-08,1.2487493743742177e-08,-1.7749999999999994e-07,1.5998046755776152e-08,1.9173549488814002e-07,1.5544762530464324e-08,-1.9585664986702156,0.06804909679693437
1677.9860000000003,-5e-08,1.541103500742244e-08,-1.9749999999999996e-07,1.2978347352417408e-08,2.0373082731879334e-07,1.3137627833654677e-08,-1.8187511716105875,0.07497872768114432
1679.5459999999991,-5.000000000000001e-08,1.5e-08,-1.7e-07,1.4747881203752627e-08,1.772004514666935e-07,1.4768112058010725e-08,-1.856847768512215,0.08453749521295387
1681.1899999999994,-5.2499999999999994e-08,1.676119029186173e-08,-1.7750000000000005e-07,1.5998046755776155e-08,1.8510132360412774e-07,1.606077916309771e-08,-1.8583721575753436,0.09022673982837404
