FQ,QX,dQX,QY,dQY,A,dA,phi,dphi
4825.646020493453,-4.5e-08,1.2698425099200295e-08,-1.6499999999999998e-07,1.1236102527122116e-08,1.7102631376487068e-07,1.134341557570192e-08,-1.837048375945822,0.07368839987497439
4826.83425862184,-8.249999999999999e-08,1.1871710070583766e-08,-1.7999999999999997e-07,1.02469507659596e-08,1.9800568173666126e-07,1.054698019568666e-08,-2.000558605891585,0.05861436491982219
4828.125963533852,-1e-07,1.0606601717798213e-08,-1.9499999999999996e-07,1.1124297730643493e-08,2.191460700081112e-07,1.1018505800137925e-08,-2.044647663289657,0.04890099420671894
4829.530144682274,-7.75e-08,1.3908181045701123e-08,-1.9999999999999994e-07,9.999999999999999e-09,2.1449067578801643e-07,1.0592381125245583e-08,-1.9404806155901981,0.06276497579547033
4831.056596025184,-5.499999999999998e-08,1.3181426326464065e-08,-2.0499999999999994e-07,7.826237921249262e-09,2.1224985276791118e-07,8.294824081816301e-09,-1.8329161680603694,0.06073831598665716
4832.715964337379,-8.5e-08,1.585086748414735e-08,-1.8499999999999998e-07,1.0665364503850768e-08,2.035927307150233e-07,1.173529416210646e-08,-2.0014888381814044,0.07404932189474721
4834.519823470067,-8.5e-08,1.1236102527122114e-08,-1.775e-07,1.3451301052314602e-08,1.9680256604018148e-07,1.3066598302749724e-08,-2.0174001318007053,0.05935515102384269
4836.480755076795,-6.25e-08,1.4523687548277807e-08,-2.0999999999999997e-07,7.582875444051549e-09,2.1910328614605485e-07,8.365712763749838e-09,-1.8600673324040384,0.0642953006915591
4838.612436368634,-5.75e-08,1.4263151825595908e-08,-1.8749999999999998e-07,1.4086784586980806e-08,1.9611858657455186e-07,1.4102031830731202e-08,-1.8683580515327025,0.07265031453934713
4840.929735510727,-6.000000000000001e-08,1.2041594578792295e-08,-1.9249999999999993e-07,1.1333026956643136e-08,2.0163395051429204e-07,1.1397546410583241e-08,-1.8729415503343343,0.05941729566361879
4843.44881532557,-8.999999999999999e-08,9.746794344808965e-09,-1.8749999999999998e-07,1.1110243021644484e-08,2.079813693579307e-07,1.0867953002784894e-08,-2.0183163019520665,0.04815932175927577
4846.187246026328,-4.75e-08,1.1442792491345807e-08,-2.0249999999999997e-07,8.272696053887147e-09,2.0799639419951488e-07,8.467410159932434e-09,-1.8011987628537582,0.054325304613731355
4849.164127766502,-5.5e-08,1.3647344063956177e-08,-1.7499999999999997e-07,1.3462912017836257e-08,1.8343936327844138e-07,1.3479594947199437e-08,-1.8753072099970092,0.07430720540045907
4852.400223860714,-7e-08,1.3416407864998736e-08,-1.7749999999999994e-07,7.479137650825796e-09,1.908042190309218e-07,8.522637741758898e-09,-1.946436562267962,0.06697426749157119
4855.918105605775,-7.250000000000001e-08,1.5196627915429134e-08,-1.9499999999999999e-07,1.3181426326464065e-08,2.0804146221366548e-07,1.3442287053453248e-08,-1.926754064962882,0.07193939186290325
4859.74230971219,-7e-08,1.2942179105544784e-08,-1.824999999999999e-07,1.1333026956643135e-08,1.9546419109391868e-07,1.155193988679153e-08,-1.9370518872256737,0.06521482899271046
4863.899509444118,-6.5e-08,1.2796483892069728e-08,-1.7249999999999996e-07,1.2978347352417408e-08,1.8434003905825774e-07,1.2955874643858774e-08,-1.9311542973196898,0.06954124610399427
4868.418700661488,-7.499999999999997e-08,1.436140661634507e-08,-1.9499999999999996e-07,7.826237921249264e-09,2.0892582415776174e-07,8.940669270826947e-09,-1.9379701606131157,0.06555157339153021
4873.331404061881,-4.5000000000000006e-08,1.1672617529928751e-08,-1.7999999999999997e-07,1.1937336386313323e-08,1.855397531527947e-07,1.192192740043222e-08,-1.8157749899217608,0.06299650070599473
4878.671885032782,-7e-08,1.2449899597988732e-08,-1.775e-07,1.2978347352417408e-08,1.9080421903092186e-07,1.2908482339493395e-08,-1.946436562267962,0.06562917464742835
4884.477392647647,-7.250000000000001e-08,1.1442792491345807e-08,-1.8499999999999998e-07,1.3275918047351754e-08,1.9869889280013612e-07,1.3046739794503227e-08,-1.944293472901374,0.058900286701775835
4890.788419472743,-6.25e-08,1.363589014329464e-08,-1.9249999999999998e-07,1.1333026956643138e-08,2.0239194648009094e-07,1.157241516044566e-08,-1.8847345401314377,0.06637282136103267
4897.648983996865,-6.250000000000001e-08,1.452368754827781e-08,-1.6749999999999996e-07,1.1871710070583766e-08,1.787805917878112e-07,1.2226710399929918e-08,-1.9279303373156902,0.07957307924687193
4905.106937653865,-5.75e-08,1.1333026956643136e-08,-1.9249999999999993e-07,8.856494791959175e-09,2.0090420602864434e-07,9.084778217529084e-09,-1.8610612267239408,0.05550339572352842
4913.214298579398,-7.249999999999998e-08,1.1976539567003483e-08,-1.7499999999999994e-07,1.5206906325745547e-08,1.8942346739514607e-07,1.4777900153808421e-08,-1.963556992432218,0.06600051559690909
